codec,rate_label,sample_rate,stimulus,reference_hz,delta_cents,rep,f_in_hz,k,f_k_hz,peak_shift_cents,in_peak_cents,width_cents,zero_level_db,grid_level_db,second_cents,second_level_db,est8_cents,est2_cents
encodec,6.0kbps,48000,tone,440.0,-20.0,2,434.9462,9,3914.516,26.4345,-0.0001,0.738,-12.221,-15.963,12.87,-7.019,1.3945,0.0236
encodec,6.0kbps,48000,tone,440.0,-20.0,2,434.9462,10,4349.462,29.8172,0.0005,0.716,-32.196,-34.661,98.755,-9.725,1.3945,0.0236
encodec,6.0kbps,48000,tone,440.0,-20.0,2,434.9462,11,4784.408,32.4671,-0.0,0.634,-32.586,-37.738,-66.249,-6.003,1.3945,0.0236
encodec,6.0kbps,48000,tone,440.0,-20.0,2,434.9462,12,5219.354,20.0433,-0.0004,0.54,-17.662,-27.232,10.181,-3.847,1.3945,0.0236
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,1,440.0,0.0511,-0.0006,6.484,0.0,0.0,nan,nan,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,2,880.0,0.038,-0.0006,3.242,0.0,0.0,nan,nan,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,3,1320.0,0.0201,-0.0006,2.161,0.0,-12.626,nan,nan,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,4,1760.0,0.007,-0.0006,1.621,0.0,0.0,-9.789,-18.726,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,5,2200.0,0.0218,-0.0006,1.261,0.0,-32.429,7.845,-12.275,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,6,2640.0,-0.005,-0.0006,1.111,0.0,-41.058,-6.637,-14.451,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,7,3080.0,-0.0544,-0.0006,0.901,-0.057,-35.97,-5.531,-6.889,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,8,3520.0,-0.0146,-0.0006,0.811,-0.01,-0.01,9.798,-9.731,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,9,3960.0,-0.0387,-0.0006,0.7,-0.056,-16.782,4.427,-10.265,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,10,4400.0,-0.0081,0.0005,0.648,0.0,-43.987,84.477,-6.356,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,11,4840.0,3.5647,0.0004,0.588,-14.422,-59.08,-80.527,-7.289,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,0,440.0,12,5280.0,0.0139,0.0003,0.54,-0.015,-28.29,-9.865,-0.954,0.0129,0.0424
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,1,440.0,-0.019,-0.0006,6.484,0.0,0.0,nan,nan,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,2,880.0,0.0236,-0.0006,3.242,0.0,0.0,19.62,-19.867,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,3,1320.0,0.0261,-0.0006,2.161,0.0,-12.007,13.168,-17.374,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,4,1760.0,-0.0091,-0.0006,1.621,0.0,0.0,nan,nan,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,5,2200.0,0.0028,-0.0006,1.297,0.0,-48.715,-15.768,-18.59,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,6,2640.0,0.0046,-0.0006,1.081,0.0,-37.168,6.511,-15.3,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,7,3080.0,-0.0053,-0.0006,0.926,-0.002,-49.668,-5.635,-2.857,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,8,3520.0,0.0037,-0.0006,0.833,0.0,0.0,4.933,-4.824,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,9,3960.0,0.0132,-0.0006,0.7,0.0,-7.34,-4.359,-2.899,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,10,4400.0,0.0008,0.0005,0.648,-0.001,-51.458,84.477,-6.02,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,11,4840.0,3.5688,0.0004,0.605,-17.809,-50.904,-80.527,-8.732,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,1,440.0,12,5280.0,6.5636,0.0003,0.523,-0.658,-42.718,3.294,-0.011,0.0037,0.0042
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,1,440.0,0.0278,-0.0006,6.484,0.0,0.0,nan,nan,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,2,880.0,-0.0158,-0.0006,3.152,0.0,0.0,nan,nan,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,3,1320.0,-0.0207,-0.0006,2.161,-0.001,-11.552,nan,nan,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,4,1760.0,0.0068,-0.0006,1.621,0.0,0.0,-19.689,-18.993,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,5,2200.0,-0.0101,-0.0006,1.261,-0.001,-43.198,7.845,-13.994,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,6,2640.0,-0.0093,-0.0006,1.081,-0.003,-38.454,13.078,-17.798,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,7,3080.0,5.5843,-0.0006,1.257,-0.487,-39.933,-0.068,-0.379,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,8,3520.0,4.8718,-0.0006,0.876,-4.942,-4.942,9.82,-0.28,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,9,3960.0,-0.0269,-0.0006,0.76,-0.029,-16.105,4.367,-8.944,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,10,4400.0,0.0033,0.0005,0.63,-0.003,-52.645,84.46,-2.947,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,11,4840.0,3.5785,0.0004,0.588,-22.13,-50.384,-80.545,-6.993,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,0.0,2,440.0,12,5280.0,0.0137,0.0003,0.525,-0.015,-46.403,3.264,-0.207,0.1593,0.0094
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,1,445.113,-0.0123,-0.0039,6.409,0.0,-30.832,nan,nan,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,2,890.225,-0.0691,0.0014,3.205,-0.001,-22.219,nan,nan,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,3,1335.338,0.0117,-0.0004,2.137,0.0,-26.242,-25.282,-14.407,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,4,1780.45,-0.0232,-0.0012,1.602,-0.009,-20.491,-17.111,-17.537,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,5,2225.563,-0.046,0.0003,1.282,-0.012,-15.697,-3.927,-10.707,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,6,2670.675,-0.0062,-0.0004,1.039,0.0,-20.815,-9.754,-13.496,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,7,3115.788,-14.0934,0.0006,1.256,-7.245,-19.353,-15.93,-0.557,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,8,3560.9,-13.8459,0.0001,1.054,-10.285,-11.76,-11.77,-0.447,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,9,4006.013,-14.3038,-0.0004,1.057,-24.918,-5.082,-6.475,-0.956,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,10,4451.126,-16.5314,0.0003,0.665,-16.859,-18.11,70.214,-2.416,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,11,4896.238,-94.7942,-0.0,0.598,-21.888,-35.275,-13.29,-0.514,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,0,445.1126,12,5341.351,-24.996,-0.0004,0.557,-11.004,-21.842,-10.575,-2.042,-0.8665,-0.0325
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,1,445.113,0.0228,-0.0039,6.409,0.0,-28.962,nan,nan,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,2,890.225,0.0134,0.0014,3.205,0.0,-17.742,-19.09,-16.591,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,3,1335.338,-0.0219,-0.0004,2.077,0.0,-36.325,-19.09,-14.655,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,4,1780.45,0.0,-0.0012,1.558,0.0,-24.122,-5.15,-15.487,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,5,2225.563,0.0089,0.0003,1.282,0.0,-17.5,-3.784,-14.198,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,6,2670.675,-0.0468,-0.0004,1.068,-0.029,-19.743,-12.831,-9.992,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,7,3115.788,-11.0526,0.0006,1.101,-22.872,-29.42,-16.469,-5.186,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,8,3560.9,-11.4676,0.0001,1.232,-14.776,-17.434,-9.553,-6.003,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,9,4006.013,-12.4789,-0.0004,0.936,-13.424,-9.762,-14.256,-0.925,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,10,4451.126,-16.6113,0.0003,0.755,-15.98,-30.42,70.197,-1.717,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,11,4896.238,-94.813,-0.0,0.633,-24.576,-36.323,-16.964,-2.496,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,1,445.1126,12,5341.351,-13.937,-0.0004,0.568,-11.811,-7.442,-24.996,-0.362,-1.331,0.0164
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,1,445.113,0.0064,-0.0039,6.232,0.0,-30.627,nan,nan,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,2,890.225,0.0573,0.0014,3.205,-0.008,-29.955,nan,nan,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,3,1335.338,0.0126,-0.0004,2.137,0.0,-34.74,-6.534,-16.129,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,4,1780.45,0.0222,-0.0012,1.602,0.0,-23.873,-14.012,-16.457,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,5,2225.563,0.0244,0.0003,1.318,-0.006,-20.028,-7.714,-8.817,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,6,2670.675,0.0056,-0.0004,1.128,0.0,-23.752,-6.296,-11.935,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,7,3115.788,-11.0324,0.0006,1.101,-10.272,-19.763,-15.262,-7.034,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,8,3560.9,-9.2575,0.0001,0.962,-7.346,-8.045,-13.9,-1.119,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,9,4006.013,-11.9689,-0.0004,0.657,-10.252,-12.036,-14.117,-1.161,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,10,4451.126,70.2051,0.0003,0.615,-16.216,-16.065,-16.823,-3.694,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,11,4896.238,-94.7999,-0.0,0.615,-25.849,-33.519,-25.583,-5.553,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,20.0,2,445.1126,12,5341.351,-25.0474,-0.0004,0.527,-14.823,-20.185,-23.416,-1.282,-0.7027,0.0315
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,1,450.285,-0.5586,-0.004,6.69,-0.114,-49.758,nan,nan,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,2,900.569,0.1972,0.0012,3.432,-0.05,-42.429,-11.764,-17.65,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,3,1350.854,0.1479,-0.0005,1.877,-0.064,-33.607,-2.927,-9.269,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,4,1801.138,-21.6082,0.0012,4.141,-3.227,-18.007,-0.504,-1.577,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,5,2251.423,-1.1855,0.0002,1.374,-9.82,-31.076,-5.609,-15.581,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,6,2701.707,-1.0541,-0.0005,1.966,-2.473,-16.205,47.345,-2.988,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,7,3151.992,-0.538,0.0005,1.761,-3.167,-13.352,-31.059,-2.102,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,8,3602.276,-28.8251,-0.0001,1.32,-19.317,-10.413,-25.038,-0.509,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,9,4052.561,61.9797,-0.0005,1.358,-21.407,-24.741,-66.224,-1.409,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,10,4502.845,-38.0935,0.0002,0.846,-24.924,-12.158,-31.761,-1.577,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,11,4953.13,-34.7361,-0.0002,0.865,-19.325,-34.052,-71.55,-1.007,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,0,450.2845,12,5403.414,92.5865,0.0003,0.487,-17.77,-13.003,-49.88,-0.908,-2.3071,-0.2018
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,1,450.285,0.0082,-0.004,6.16,0.0,-41.35,9.37,-16.481,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,2,900.569,-0.2695,0.0012,3.081,-0.082,-31.714,nan,nan,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,3,1350.854,-0.4362,-0.0005,2.289,-0.485,-37.851,-5.926,-10.517,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,4,1801.138,-1.0539,0.0012,4.092,-1.84,-20.656,-4.294,-0.233,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,5,2251.423,-1.1376,0.0002,1.127,-19.772,-20.259,-4.408,-4.343,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,6,2701.707,-1.7614,-0.0005,1.116,-7.346,-16.936,-19.519,-1.068,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,7,3151.992,-31.4458,0.0005,1.075,-20.285,-23.556,-33.544,-2.194,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,8,3602.276,-28.8557,-0.0001,0.94,-22.089,-16.113,-25.82,-5.194,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,9,4052.561,-31.7386,-0.0005,0.896,-37.33,-12.591,-34.037,-0.522,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,10,4502.845,-31.6661,0.0002,0.914,-29.057,-13.479,-28.806,-1.98,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,11,4953.13,-75.0067,-0.0002,3.123,-18.986,-32.47,-54.377,-1.209,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,1,450.2845,12,5403.414,-26.5691,0.0003,0.7,-32.773,-28.889,-30.202,-1.493,-4.4902,-0.1114
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,1,450.285,-0.1838,-0.004,6.513,-0.016,-29.133,-12.296,-18.312,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,2,900.569,-0.3809,0.0012,3.609,-0.127,-44.656,nan,nan,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,3,1350.854,-0.0658,-0.0005,2.229,-0.013,-45.782,-3.985,-11.68,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,4,1801.138,-2.72,0.0012,2.953,-3.676,-32.203,-16.955,-10.689,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,5,2251.423,-3.2646,0.0002,2.679,-3.117,-13.318,0.033,-3.112,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,6,2701.707,92.3937,-0.0005,1.307,-18.728,-21.046,-1.282,-3.68,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,7,3151.992,78.927,0.0005,1.297,-8.971,-18.372,-1.19,-2.634,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,8,3602.276,-0.9115,-0.0001,0.836,-8.459,-22.284,-25.284,-2.073,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,9,4052.561,61.7587,-0.0005,0.962,-19.37,-20.293,-66.041,-7.038,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,10,4502.845,92.6661,0.0002,1.618,-23.132,-23.177,55.915,-2.885,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,11,4953.13,-54.4848,-0.0002,0.528,-14.158,-30.613,-72.334,-0.668,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,440.0,40.0,2,450.2845,12,5403.414,-49.6859,0.0003,0.558,-15.218,-26.407,46.317,-1.712,-1200.4442,-1200.179
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,1,859.901,0.0579,-0.001,3.41,0.0,-29.458,nan,nan,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,2,1719.802,-0.0018,-0.001,1.613,0.0,-17.722,20.721,-15.297,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,3,2579.702,0.0244,0.0008,1.137,-0.014,-26.505,40.1,-13.898,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,4,3439.603,39.9083,0.0004,0.766,-20.373,-0.215,35.185,-4.605,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,5,4299.504,43.9043,0.0001,0.755,-26.056,-22.071,40.208,-1.881,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,6,5159.405,43.3289,-0.0001,0.599,-36.205,-33.172,30.166,-8.163,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,7,6019.305,48.4313,-0.0002,0.461,-33.283,-21.019,37.19,-2.853,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,8,6879.206,42.4571,-0.0003,0.405,-43.235,-26.911,-50.823,-7.439,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,9,7739.107,37.776,0.0002,0.381,-26.893,-24.361,46.531,-2.197,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,10,8599.008,49.7995,0.0001,0.313,-29.825,-24.727,34.056,-1.019,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,11,9458.908,25.6285,0.0,0.289,-35.464,-27.217,-7.094,-1.169,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,0,859.9008,12,10318.809,-6.4892,-0.0001,0.27,-39.086,-53.124,-8.251,-13.772,20.6129,0.0243
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,1,859.901,-0.1009,-0.001,3.226,-0.015,-31.608,nan,nan,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,2,1719.802,0.0084,-0.001,1.659,0.0,-16.353,40.01,-16.353,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,3,2579.702,-0.0583,0.0008,1.075,-0.018,-21.331,7.007,-11.12,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,4,3439.603,39.9089,0.0004,0.743,-19.39,-0.214,34.575,-5.612,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,5,4299.504,-24.0337,0.0001,0.729,-21.939,-19.99,36.169,-1.032,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,6,5159.405,43.419,-0.0001,0.539,-35.991,-22.657,30.15,-9.846,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,7,6019.305,48.4477,-0.0002,0.474,-29.169,-18.651,37.19,-3.681,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,8,6879.206,42.4602,-0.0003,0.405,-36.178,-11.974,-50.811,-1.886,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,9,7739.107,37.7338,0.0002,0.351,-34.369,-24.525,46.541,-3.942,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,10,8599.008,49.8028,0.0001,0.331,-32.548,-35.576,34.047,-1.096,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,11,9458.908,25.6303,0.0,0.281,-32.828,-35.634,-7.069,-1.33,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,1,859.9008,12,10318.809,-6.4923,-0.0001,0.278,-26.057,-51.527,-13.282,-13.725,14.6578,-0.0355
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,1,859.901,0.0476,-0.001,3.226,0.0,-33.588,20.539,-18.258,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,2,1719.802,-0.0113,-0.001,1.613,-0.003,-18.314,29.124,-15.314,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,3,2579.702,0.0108,0.0008,1.106,-0.006,-24.415,46.123,-12.401,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,4,3439.603,39.8476,0.0004,0.811,-32.269,-0.499,45.09,-3.027,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,5,4299.504,47.8062,0.0001,0.717,-19.908,-27.443,51.838,-0.542,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,6,5159.405,43.3119,-0.0001,0.539,-43.022,-16.783,39.935,-0.586,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,7,6019.305,48.4239,-0.0002,0.448,-51.83,-34.572,-5.575,-2.356,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,8,6879.206,42.4561,-0.0003,0.405,-42.221,-16.212,-50.823,-10.507,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,9,7739.107,46.539,0.0002,0.359,-31.718,-24.314,40.04,-0.6,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,10,8599.008,49.8021,0.0001,0.313,-26.174,-29.143,34.047,-0.001,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,11,9458.908,25.6274,0.0,0.281,-46.878,-33.878,-7.086,-1.897,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-40.0,2,859.9008,12,10318.809,-6.4869,-0.0001,0.262,-30.152,-54.224,78.909,-9.299,19.0503,0.0106
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,1,869.892,-0.0737,0.0005,3.189,-0.005,-37.796,nan,nan,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,2,1739.785,-0.028,0.0005,1.685,0.0,-33.15,nan,nan,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,3,2609.677,0.033,0.0005,1.124,-0.015,-38.338,nan,nan,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,4,3479.569,15.4846,0.0005,0.858,-10.891,-17.22,29.686,-2.302,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,5,4349.462,24.1318,0.0005,0.755,-45.997,-22.161,35.448,-8.432,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,6,5219.354,20.1145,-0.0004,0.555,-27.568,-30.094,10.105,-7.398,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,7,6089.246,25.6575,-0.0003,0.462,-33.104,-42.336,17.177,-3.785,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,8,6959.139,22.4629,-0.0002,0.427,-32.399,-37.579,37.304,-6.539,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,9,7829.031,26.5344,-0.0001,0.379,-20.875,-31.722,19.95,-0.88,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,10,8698.923,17.9718,-0.0001,0.307,-27.729,-36.302,29.798,-5.398,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,11,9568.816,5.6238,-0.0,0.314,-18.789,-39.37,-32.613,-5.15,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,0,869.8923,12,10438.708,-29.8534,0.0,0.286,-43.951,-58.416,58.923,-7.197,8.9455,-0.0476
encodec,6.0kbps,48000,tone,880.0,-20.0,1,869.8923,1,869.892,-0.0464,0.0005,3.371,0.0,-37.405,nan,nan,10.5194,-0.0407
encodec,6.0kbps,48000,tone,880.0,-20.0,1,869.8923,2,1739.785,-0.0452,0.0005,1.64,-0.006,-41.552,30.425,-17.035,10.5194,-0.0407
encodec,6.0kbps,48000,tone,880.0,-20.0,1,869.8923,3,2609.677,-0.0515,0.0005,1.063,-0.018,-28.289,20.49,-16.745,10.5194,-0.0407
encodec,6.0kbps,48000,tone,880.0,-20.0,1,869.8923,4,3479.569,15.0855,0.0005,1.242,-6.402,-28.261,29.44,-3.447,10.5194,-0.0407
encodec,6.0kbps,48000,tone,880.0,-20.0,1,869.8923,5,4349.462,24.7267,0.0005,0.88,-24.56,-23.416,22.997,-3.934,10.5194,-0.0407
encodec,6.0kbps,48000,tone,880.0,-20.0,1,869.8923,6,5219.354,20.0629,-0.0004,0.525,-21.014,-21.588,10.15,-4.185,10.5194,-0.0407
