codec,rate_label,sample_rate,stimulus,reference_hz,delta_cents,rep,f_in_hz,k,f_k_hz,peak_shift_cents,in_peak_cents,in_level_db,width_cents,zero_level_db,grid_level_db,second_cents,second_level_db,est8_cents,est2_cents
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,2,477.06,3.1776,3.4638,2.27,12.292,-1.602,-13.136,-23.757,-3.93,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,3,715.59,1.3641,0.8995,4.19,5.645,-0.72,-12.538,-31.606,-5.516,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,4,954.12,-7.3688,-0.0917,3.13,2.794,-0.248,-4.269,0.451,-0.119,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,5,1192.65,-18.019,0.5042,4.49,2.753,-3.239,-3.394,-6.013,-2.579,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,6,1431.18,-21.4398,-0.2094,2.7,2.102,-3.617,-8.083,4.364,-2.111,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,7,1669.71,-20.546,-3.7657,-3.11,1.489,-17.409,-22.892,-14.124,-3.687,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,8,1908.239,-30.4772,-3.4842,-4.14,2.05,-8.077,-16.123,-12.677,-0.179,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,9,2146.769,-27.7449,-2.9195,-4.49,1.576,-7.561,-3.21,-38.254,-1.035,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,10,2385.299,10.5487,-3.0115,4.75,1.205,-18.434,-13.279,-3.314,-1.259,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,11,2623.829,9.2799,-3.068,3.1,1.021,-12.521,-4.505,0.984,-6.081,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,233.0819,40.0,0,238.5299,12,2862.359,9.4054,-1.9579,-4.61,1.914,-22.485,-26.715,4.957,-4.016,-14.4007,2.4368
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,1,511.3,3.2875,3.0158,0.0,5.802,-3.533,-8.265,16.272,-0.655,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,2,1022.6,-2.6569,-3.1332,6.2,4.657,-3.572,-13.348,9.233,-1.693,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,3,1533.9,10.6639,7.1458,3.54,3.234,-5.022,-17.375,5.619,-2.101,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,4,2045.2,32.5123,4.5076,-3.1,1.749,-28.198,-27.833,55.722,-0.859,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,5,2556.5,66.5806,6.6181,-4.27,2.178,-23.705,-25.832,45.596,-1.229,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,6,3067.8,-38.686,6.1496,-11.75,1.07,-32.748,-17.896,57.729,-4.498,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,7,3579.1,45.7698,7.2698,-19.04,0.766,-32.822,-28.374,35.946,-11.715,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,8,4090.4,45.7863,-4.7159,-30.34,0.698,-35.2,-20.126,43.579,-16.412,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,9,4601.7,45.7694,7.0978,-34.75,0.604,-19.199,-11.14,73.015,-6.034,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,10,5113.0,38.4794,6.6145,-32.78,0.728,-17.806,-4.915,36.225,-0.71,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,11,5624.3,-70.4743,7.4125,-37.13,0.55,-5.259,-23.662,-94.691,-1.144,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,-40.0,0,511.3,12,6135.6,-82.5178,7.0828,-43.76,0.522,-19.503,-13.094,-60.489,-2.483,5.9965,-2.422
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,1,535.482,3.4496,3.064,0.0,5.687,-4.159,-12.976,-9.39,-5.422,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,2,1070.963,-3.2006,-3.43,6.84,4.337,-6.062,-19.865,9.185,-3.204,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,3,1606.445,-6.2657,7.2317,3.31,2.055,-5.443,-11.35,7.835,-0.758,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,4,2141.926,-34.358,4.3884,-3.03,1.528,-25.055,-13.288,-50.154,-5.51,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,5,2677.408,-34.1346,6.5637,-4.45,1.042,-14.56,-14.19,-9.181,-2.893,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,6,3212.89,-44.6881,6.127,-11.96,1.417,-27.567,-3.267,-48.961,-1.013,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,7,3748.371,-34.2139,7.2968,-19.09,0.776,-31.084,-23.535,-51.651,-15.13,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,8,4283.853,-34.2071,-4.6952,-30.1,0.698,-30.472,-34.446,-35.949,-15.141,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,9,4819.334,-34.2537,7.0695,-35.19,0.612,-25.789,-28.261,-6.945,-3.886,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,10,5354.816,-27.8952,6.584,-32.97,0.835,-28.311,-6.076,-25.468,-3.308,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,11,5890.298,-56.8719,7.4291,-37.45,0.494,-29.161,-17.662,-45.807,-1.953,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,523.2511,40.0,0,535.4816,12,6425.779,-13.7741,7.0744,-44.17,0.416,-33.007,-10.256,-55.023,-3.203,-10.3683,-2.9728
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,1,286.957,-4.3131,-4.0618,0.0,10.106,-2.287,-17.159,43.45,-15.775,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,2,573.915,-4.0291,-4.0204,4.15,4.637,-8.865,-20.511,-49.495,-19.451,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,3,860.872,-3.9727,-3.9374,6.54,3.598,-9.208,-25.03,50.349,-19.653,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,4,1147.83,-34.8659,-4.1638,-14.22,2.325,-28.37,-11.587,-78.077,-2.496,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,5,1434.787,-11.5942,-4.3086,-15.84,2.085,-28.029,-5.765,-62.503,-4.36,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,6,1721.745,44.0485,-3.9602,-26.74,2.244,-15.995,-5.001,33.682,-1.414,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,7,2008.702,-21.6784,-4.5318,-27.17,2.217,-21.355,-23.161,42.68,-7.153,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,8,2295.659,-60.968,-2.8852,-25.97,2.056,-18.989,-21.155,7.082,-5.229,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,9,2582.617,-73.77,-2.9208,-32.5,1.217,-21.122,-29.252,-54.27,-0.282,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,10,2869.574,61.0585,-3.0395,-35.31,0.96,-29.444,-30.067,77.004,-4.557,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,11,3156.532,55.2181,-3.1231,-42.29,0.948,-27.439,-20.286,-88.0,-1.838,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,-40.0,0,286.9574,12,3443.489,-95.4186,-5.8996,-49.21,0.948,-26.815,-28.173,24.017,-6.21,-4.0632,-4.006
encodec_ft_encodec_ftm_grid_s0,3.0kbps,24000,note,293.6648,40.0,0,300.5289,1,300.529,-3.6326,-4.0315,0.0,8.588,-2.033,-23.578,-17.8,-12.127,-3.9624,-3.7321
