cents,f0,rep,q0_mode,q0_nuniq,q1_mode,q1_nuniq,q2_mode,q2_nuniq,q3_mode,q3_nuniq
2108.0,743.416232816421,1,600,9,780,5,20,11,181,16
2108.0,743.416232816421,2,772,10,445,5,20,12,181,14
2110.0,744.2755571956747,0,548,10,780,3,20,7,700,10
2110.0,744.2755571956747,1,261,9,780,5,20,9,120,15
2110.0,744.2755571956747,2,548,9,780,4,20,9,120,13
2112.0,745.1358748790238,0,362,10,780,3,20,9,181,15
2112.0,745.1358748790238,1,600,12,780,6,20,8,181,14
2112.0,745.1358748790238,2,772,10,780,5,20,11,700,15
2114.0,745.9971870146417,0,548,10,780,4,20,8,120,10
2114.0,745.9971870146417,1,548,9,780,5,20,11,120,14
2114.0,745.9971870146417,2,261,8,780,4,20,10,120,18
2116.0,746.8594947520281,0,362,11,780,5,20,8,700,16
2116.0,746.8594947520281,1,261,9,445,5,20,11,520,16
2116.0,746.8594947520281,2,772,9,780,4,20,11,181,19
2118.0,747.7227992420121,0,261,8,780,4,20,8,120,17
2118.0,747.7227992420121,1,261,7,780,4,20,14,181,17
2118.0,747.7227992420121,2,362,10,780,5,20,9,120,16
2120.0,748.587101636753,0,481,8,780,5,20,8,700,11
2120.0,748.587101636753,1,362,11,780,5,20,10,700,16
2120.0,748.587101636753,2,481,10,780,5,20,11,120,15
2122.0,749.4524030897414,0,600,7,5,5,20,8,120,13
2122.0,749.4524030897414,1,772,5,867,5,20,6,120,15
2122.0,749.4524030897414,2,772,6,780,4,20,7,120,10
2124.0,750.318704755802,0,481,5,5,3,20,7,1004,10
2124.0,750.318704755802,1,772,5,867,5,457,7,520,10
2124.0,750.318704755802,2,481,6,780,4,20,5,700,12
2126.0,751.1860077910934,0,261,7,445,6,58,11,181,17
2126.0,751.1860077910934,1,481,8,780,5,20,11,700,13
2126.0,751.1860077910934,2,481,13,780,5,20,9,120,16
2128.0,752.0543133531116,0,548,9,780,5,457,13,120,14
2128.0,752.0543133531116,1,548,11,780,6,20,9,120,17
2128.0,752.0543133531116,2,548,9,780,5,20,9,700,17
2130.0,752.9236226006899,0,548,10,780,4,20,10,971,17
2130.0,752.9236226006899,1,772,9,780,4,20,12,700,15
2130.0,752.9236226006899,2,261,10,780,4,20,9,700,15
2132.0,753.7939366940014,0,481,9,780,5,20,11,700,19
2132.0,753.7939366940014,1,261,9,445,4,20,9,700,16
2132.0,753.7939366940014,2,261,10,780,4,20,9,700,15
2134.0,754.6652567945604,0,261,10,780,4,20,9,867,15
2134.0,754.6652567945604,1,548,9,780,6,20,10,120,15
2134.0,754.6652567945604,2,481,9,780,4,20,11,120,14
2136.0,755.5375840652233,0,261,9,445,5,58,16,867,12
2136.0,755.5375840652233,1,261,9,445,4,20,11,120,16
2136.0,755.5375840652233,2,261,10,445,5,20,14,867,14
2138.0,756.4109196701912,0,481,12,780,5,20,10,120,13
2138.0,756.4109196701912,1,261,10,445,5,20,10,867,13
2138.0,756.4109196701912,2,261,8,445,4,20,10,700,15
2140.0,757.2852647750105,0,261,9,445,4,20,8,867,11
2140.0,757.2852647750105,1,481,9,445,7,20,9,700,15
2140.0,757.2852647750105,2,261,8,445,4,20,14,867,15
2142.0,758.160620546575,0,481,8,445,5,457,10,867,16
2142.0,758.160620546575,1,261,9,445,5,58,15,867,18
2142.0,758.160620546575,2,261,8,445,4,20,12,867,11
2144.0,759.0369881531277,0,261,9,445,6,58,12,867,14
2144.0,759.0369881531277,1,261,8,445,5,20,9,700,13
2144.0,759.0369881531277,2,514,9,445,4,58,12,700,17
2146.0,759.9143687642614,0,481,9,445,7,457,10,851,12
2146.0,759.9143687642614,1,261,8,445,6,58,10,120,12
2146.0,759.9143687642614,2,481,11,892,6,58,11,120,12
2148.0,760.7927635509213,0,514,8,445,5,58,16,331,12
2148.0,760.7927635509213,1,261,8,445,5,20,8,867,9
2148.0,760.7927635509213,2,375,8,445,6,20,12,700,11
2150.0,761.6721736854059,0,481,10,5,7,58,11,120,11
2150.0,761.6721736854059,1,481,8,445,7,457,12,867,14
2150.0,761.6721736854059,2,261,9,445,5,58,11,172,15
2152.0,762.5526003413686,0,261,8,867,6,457,7,867,8
2152.0,762.5526003413686,1,481,9,892,6,20,9,120,9
2152.0,762.5526003413686,2,481,8,445,6,58,10,120,9
2154.0,763.4340446938198,0,261,8,445,7,20,12,867,15
2154.0,763.4340446938198,1,146,13,780,7,20,11,567,17
2154.0,763.4340446938198,2,481,8,445,6,58,13,700,13
2156.0,764.3165079191278,0,261,9,445,6,457,12,867,15
2156.0,764.3165079191278,1,261,8,445,6,282,11,120,19
2156.0,764.3165079191278,2,261,8,445,6,457,10,851,16
2158.0,765.1999911950212,0,261,8,445,6,457,10,851,13
2158.0,765.1999911950212,1,481,9,445,7,215,13,120,15
2158.0,765.1999911950212,2,481,10,445,8,656,11,567,14
2160.0,766.0844957005893,0,261,9,445,6,457,12,489,14
2160.0,766.0844957005893,1,261,8,445,6,282,15,700,11
2160.0,766.0844957005893,2,261,8,445,7,457,10,851,12
2162.0,766.9700226162846,0,261,8,445,7,215,11,867,16
2162.0,766.9700226162846,1,261,8,892,7,282,13,120,14
2162.0,766.9700226162846,2,261,8,445,7,215,10,567,13
2164.0,767.856573123924,0,375,8,445,6,215,14,869,14
2164.0,767.856573123924,1,481,8,445,6,282,12,851,16
2164.0,767.856573123924,2,261,8,445,6,215,10,851,12
2166.0,768.7441484066909,0,375,9,892,7,215,9,120,8
2166.0,768.7441484066909,1,261,7,445,5,215,7,567,11
2166.0,768.7441484066909,2,375,7,445,5,282,7,181,9
2168.0,769.6327496491359,0,261,8,892,7,282,12,120,11
2168.0,769.6327496491359,1,261,8,445,6,282,11,567,16
2168.0,769.6327496491359,2,375,8,867,9,282,13,567,15
2170.0,770.522378037179,0,261,8,445,7,215,9,869,11
2170.0,770.522378037179,1,261,8,445,6,282,13,851,10
2170.0,770.522378037179,2,261,8,445,7,215,14,567,13
2172.0,771.4130347581108,0,261,8,445,7,215,8,567,11
2172.0,771.4130347581108,1,375,8,445,4,282,10,700,10
2172.0,771.4130347581108,2,261,9,892,5,282,12,172,10
2174.0,772.3047210005949,0,375,8,445,8,282,12,567,16
2174.0,772.3047210005949,1,481,10,892,7,282,10,567,13
2174.0,772.3047210005949,2,261,8,892,6,282,11,120,14
2176.0,773.1974379546681,0,375,8,867,7,215,11,567,15
2176.0,773.1974379546681,1,261,8,445,8,282,10,567,11
2176.0,773.1974379546681,2,261,11,892,6,215,11,567,11
2178.0,774.0911868117433,0,514,8,445,7,215,11,869,13
2178.0,774.0911868117433,1,514,8,867,7,282,13,567,14
2178.0,774.0911868117433,2,481,12,892,6,724,12,567,13
2180.0,774.9859687646107,0,514,5,445,4,215,8,869,9
2180.0,774.9859687646107,1,261,5,445,3,394,6,869,9
2180.0,774.9859687646107,2,375,6,445,6,394,10,567,7
2182.0,775.8817850074386,0,261,8,445,8,282,11,567,12
2182.0,775.8817850074386,1,261,10,892,8,282,10,567,12
2182.0,775.8817850074386,2,261,8,445,7,282,9,567,16
2184.0,776.7786367357762,0,261,9,892,6,282,10,567,12
2184.0,776.7786367357762,1,261,8,445,7,394,9,869,10
2184.0,776.7786367357762,2,375,8,445,5,215,10,567,10
2186.0,777.6765251465548,0,261,8,445,6,215,9,869,13
2186.0,777.6765251465548,1,261,8,445,8,215,9,567,14
2186.0,777.6765251465548,2,375,10,892,6,215,14,120,11
2188.0,778.5754514380884,0,261,8,445,8,215,11,567,10
2188.0,778.5754514380884,1,261,10,445,6,724,11,567,15
2188.0,778.5754514380884,2,375,8,445,8,215,9,567,15
2190.0,779.4754168100773,0,375,8,445,8,282,10,567,14
2190.0,779.4754168100773,1,261,8,445,7,215,10,567,14
2190.0,779.4754168100773,2,261,8,445,9,282,12,567,12
2192.0,780.3764224636076,0,261,8,445,8,215,11,869,13
2192.0,780.3764224636076,1,261,8,445,5,215,8,869,14
2192.0,780.3764224636076,2,375,8,445,7,282,11,567,14
2194.0,781.2784696011541,0,375,10,892,6,215,9,776,12
2194.0,781.2784696011541,1,375,8,445,8,282,9,567,7
2194.0,781.2784696011541,2,261,8,445,6,215,10,869,11
2196.0,782.1815594265819,0,261,9,445,7,282,10,567,13
2196.0,782.1815594265819,1,261,7,445,4,215,8,869,13
2196.0,782.1815594265819,2,375,9,892,5,215,10,120,10
2198.0,783.0856931451468,0,481,9,892,7,215,10,567,15
2198.0,783.0856931451468,1,261,7,445,8,724,10,869,15
2198.0,783.0856931451468,2,261,9,445,8,724,9,869,15
2200.0,783.9908719634985,0,481,11,892,7,724,11,120,11
2200.0,783.9908719634985,1,375,10,445,8,724,9,776,14
2200.0,783.9908719634985,2,375,8,445,5,724,9,869,12
2202.0,784.8970970896816,0,375,8,445,6,215,8,181,13
2202.0,784.8970970896816,1,261,8,445,8,724,12,420,16
2202.0,784.8970970896816,2,261,9,445,7,215,11,567,11
2204.0,785.8043697331364,0,65,11,892,6,724,13,567,14
2204.0,785.8043697331364,1,481,9,445,6,724,11,776,16
2204.0,785.8043697331364,2,375,9,445,7,807,9,869,15
2206.0,786.7126911047017,0,261,8,445,4,807,9,869,14
2206.0,786.7126911047017,1,375,9,445,7,724,8,567,16
2206.0,786.7126911047017,2,261,8,445,6,444,10,181,15
2208.0,787.6220624166158,0,739,7,445,5,394,8,776,12
2208.0,787.6220624166158,1,375,6,445,4,444,6,869,9
2208.0,787.6220624166158,2,481,7,445,5,859,8,776,10
2210.0,788.5324848825181,0,65,12,892,6,724,13,120,13
2210.0,788.5324848825181,1,375,8,445,7,215,13,869,12
2210.0,788.5324848825181,2,375,12,892,5,724,11,567,13
2212.0,789.4439597174513,0,261,9,445,7,215,11,869,15
2212.0,789.4439597174513,1,375,7,445,7,724,8,869,12
2212.0,789.4439597174513,2,481,11,892,6,724,11,869,14
2214.0,790.3564881378621,0,481,10,445,6,724,11,776,14
2214.0,790.3564881378621,1,261,10,445,8,724,9,776,16
2214.0,790.3564881378621,2,261,8,445,6,724,9,776,14
2216.0,791.2700713616035,0,261,8,445,6,724,8,869,17
2216.0,791.2700713616035,1,375,8,445,5,807,10,869,15
2216.0,791.2700713616035,2,261,10,445,9,724,12,420,15
2218.0,792.1847106079364,0,375,10,445,7,724,10,869,13
2218.0,792.1847106079364,1,375,8,445,7,215,10,375,12
2218.0,792.1847106079364,2,830,10,445,5,724,9,776,13
2220.0,793.1004070975307,0,375,9,445,6,282,9,869,18
2220.0,793.1004070975307,1,375,9,445,5,444,12,420,16
2220.0,793.1004070975307,2,375,13,892,6,724,11,869,12
2222.0,794.0171620524673,0,375,10,445,6,724,13,28,16
2222.0,794.0171620524673,1,375,10,445,6,807,10,613,15
2222.0,794.0171620524673,2,375,12,445,7,724,10,776,16
2224.0,794.9349766962404,0,138,9,445,5,724,8,869,12
2224.0,794.9349766962404,1,138,10,445,5,724,9,869,13
2224.0,794.9349766962404,2,138,9,445,5,444,9,776,13
2226.0,795.8538522537575,0,375,10,445,6,724,13,613,15
2226.0,795.8538522537575,1,375,11,892,6,724,11,420,16
2226.0,795.8538522537575,2,481,11,892,7,724,9,613,15
2228.0,796.7737899513427,0,138,10,445,7,724,9,613,13
2228.0,796.7737899513427,1,375,10,445,6,282,10,776,16
2228.0,796.7737899513427,2,65,13,892,6,724,11,613,14
2230.0,797.6947910167372,0,138,11,892,5,724,11,567,11
2230.0,797.6947910167372,1,375,9,445,6,807,9,613,13
2230.0,797.6947910167372,2,375,11,892,6,724,10,567,14
2232.0,798.6168566791016,0,138,10,445,7,724,10,613,15
2232.0,798.6168566791016,1,375,10,445,6,724,9,181,11
2232.0,798.6168566791016,2,375,11,892,6,724,10,567,13
2234.0,799.5399881690171,0,375,10,445,6,724,9,613,11
2234.0,799.5399881690171,1,375,10,445,6,724,11,613,17
2234.0,799.5399881690171,2,375,11,892,6,724,11,613,17
2236.0,800.4641867184876,0,775,9,445,6,724,9,613,15
2236.0,800.4641867184876,1,138,9,445,5,724,8,420,12
2236.0,800.4641867184876,2,138,9,445,5,724,11,613,16
2238.0,801.389453560941,0,138,11,892,6,724,12,613,17
2238.0,801.389453560941,1,375,10,445,7,724,9,613,15
2238.0,801.389453560941,2,375,10,445,5,807,12,613,14
2240.0,802.3157899312308,0,775,12,892,6,807,8,613,17
2240.0,802.3157899312308,1,138,12,445,5,807,13,613,16
2240.0,802.3157899312308,2,138,9,445,8,724,10,613,18
2242.0,803.243197065638,0,65,12,892,7,724,11,613,17
2242.0,803.243197065638,1,375,10,445,7,807,9,613,15
2242.0,803.243197065638,2,375,10,445,3,807,13,613,14
2244.0,804.1716762018725,0,138,9,892,7,724,12,613,19
2244.0,804.1716762018725,1,775,10,445,7,724,12,613,14
2244.0,804.1716762018725,2,138,11,445,6,724,11,613,17
2246.0,805.101228579075,0,138,10,445,6,724,10,613,13
2246.0,805.101228579075,1,138,10,445,7,807,11,613,14
2246.0,805.101228579075,2,138,10,445,6,724,10,420,16
2248.0,806.0318554378188,0,284,9,445,7,724,11,613,10
2248.0,806.0318554378188,1,284,9,445,7,807,6,613,11
2248.0,806.0318554378188,2,284,10,445,7,724,8,577,16
2250.0,806.9635580201107,0,138,10,892,8,807,8,613,15
2250.0,806.9635580201107,1,138,10,892,7,807,11,613,14
2250.0,806.9635580201107,2,138,10,445,7,724,13,613,19
2252.0,807.8963375693934,0,138,10,445,8,807,12,613,16
2252.0,807.8963375693934,1,138,12,892,9,807,12,613,17
2252.0,807.8963375693934,2,138,10,892,7,807,15,613,16
2254.0,808.8301953305469,0,775,9,445,7,724,10,613,16
2254.0,808.8301953305469,1,138,10,445,6,724,9,613,13
2254.0,808.8301953305469,2,284,9,445,7,807,9,613,17
2256.0,809.76513254989,0,138,10,892,6,807,8,567,14
2256.0,809.76513254989,1,775,9,445,6,807,12,613,14
2256.0,809.76513254989,2,284,9,445,9,807,12,613,14
2258.0,810.7011504751827,0,775,7,445,6,807,11,613,14
2258.0,810.7011504751827,1,775,9,445,4,807,9,613,15
2258.0,810.7011504751827,2,284,11,892,8,807,9,613,16
2260.0,811.6382503556265,0,775,9,445,6,807,8,613,14
2260.0,811.6382503556265,1,138,9,445,6,807,8,613,15
2260.0,811.6382503556265,2,138,10,445,5,807,10,613,13
2262.0,812.5764334418675,0,138,9,445,6,807,11,216,12
2262.0,812.5764334418675,1,284,8,445,5,807,9,613,11
2262.0,812.5764334418675,2,284,6,892,5,807,8,567,13
2264.0,813.5157009859971,0,775,9,445,8,807,9,613,16
2264.0,813.5157009859971,1,138,7,445,5,807,7,613,13
2264.0,813.5157009859971,2,284,7,445,4,807,9,613,17
2266.0,814.4560542415542,0,775,9,445,8,807,10,613,15
2266.0,814.4560542415542,1,775,6,445,5,807,8,613,18
2266.0,814.4560542415542,2,775,10,892,6,807,9,613,17
2268.0,815.3974944635263,0,284,7,445,4,807,14,613,12
2268.0,815.3974944635263,1,284,9,445,4,807,10,613,13
2268.0,815.3974944635263,2,284,8,445,6,807,13,613,14
2270.0,816.3400229083522,0,138,9,892,5,807,10,613,21
2270.0,816.3400229083522,1,775,7,445,4,807,10,613,16
2270.0,816.3400229083522,2,775,7,445,4,807,11,613,15
2272.0,817.2836408339227,0,138,7,445,5,807,10,613,13
2272.0,817.2836408339227,1,284,8,445,5,724,14,613,15
2272.0,817.2836408339227,2,284,7,445,3,807,11,613,17
2274.0,818.2283494995824,0,138,6,445,5,807,12,613,14
2274.0,818.2283494995824,1,775,7,445,4,807,12,613,11
2274.0,818.2283494995824,2,284,9,892,5,807,9,613,16
2276.0,819.1741501661319,0,284,7,445,4,807,13,613,15
2276.0,819.1741501661319,1,284,8,892,6,724,11,869,14
2276.0,819.1741501661319,2,775,7,892,7,724,11,905,16
2278.0,820.121044095829,0,284,7,445,4,724,13,613,14
2278.0,820.121044095829,1,138,7,445,4,807,12,613,13
2278.0,820.121044095829,2,138,7,445,5,807,13,613,18
2280.0,821.0690325523905,0,138,5,445,3,807,10,613,16
2280.0,821.0690325523905,1,138,6,892,5,807,12,613,16
2280.0,821.0690325523905,2,138,7,445,5,724,12,613,16
2282.0,822.0181168009943,0,775,8,445,3,807,10,163,12
2282.0,822.0181168009943,1,775,6,330,5,724,12,84,19
2282.0,822.0181168009943,2,138,6,445,4,724,14,905,17
2284.0,822.9682981082805,0,284,6,445,5,497,12,163,16
2284.0,822.9682981082805,1,138,7,445,5,724,12,84,16
2284.0,822.9682981082805,2,775,7,892,5,807,13,613,14
2286.0,823.9195777423531,0,138,7,445,3,568,10,166,11
2286.0,823.9195777423531,1,284,6,445,3,807,9,163,12
2286.0,823.9195777423531,2,138,5,445,3,807,10,577,9
2288.0,824.8719569727825,0,138,5,892,4,497,7,577,7
2288.0,824.8719569727825,1,284,3,445,4,297,6,216,7
2288.0,824.8719569727825,2,284,5,892,5,297,7,109,7
2290.0,825.8254370706061,0,138,5,445,4,568,11,577,13
2290.0,825.8254370706061,1,775,5,445,3,885,9,163,8
2290.0,825.8254370706061,2,138,5,445,3,497,9,613,11
2292.0,826.7800193083303,0,775,6,445,3,807,10,163,12
2292.0,826.7800193083303,1,138,6,445,4,724,10,163,12
2292.0,826.7800193083303,2,284,6,445,4,568,12,84,13
2294.0,827.7357049599333,0,775,6,330,4,724,11,905,15
2294.0,827.7357049599333,1,138,6,330,4,724,12,84,16
2294.0,827.7357049599333,2,284,5,445,4,724,11,163,15
2296.0,828.6924953008654,0,284,7,330,5,724,13,163,13
2296.0,828.6924953008654,1,775,7,892,5,724,14,905,15
2296.0,828.6924953008654,2,138,8,892,4,724,12,163,14
2298.0,829.6503916080508,0,138,6,445,3,497,9,163,11
2298.0,829.6503916080508,1,284,5,445,3,568,10,163,10
2298.0,829.6503916080508,2,248,11,330,7,724,11,577,22
2300.0,830.6093951598903,0,775,6,445,3,568,13,163,10
2300.0,830.6093951598903,1,284,6,445,3,807,11,163,9
2300.0,830.6093951598903,2,775,6,445,4,724,11,163,14
2302.0,831.5695072362622,0,284,10,892,4,724,13,163,17
2302.0,831.5695072362622,1,284,10,892,5,724,13,163,16
2302.0,831.5695072362622,2,284,6,445,3,724,11,163,11
2304.0,832.5307291185244,0,284,8,892,4,568,10,163,11
2304.0,832.5307291185244,1,284,6,330,4,724,9,163,11
2304.0,832.5307291185244,2,284,6,330,3,724,7,163,10
2306.0,833.4930620895155,0,284,6,445,3,497,12,163,10
2306.0,833.4930620895155,1,284,6,445,3,497,10,163,10
2306.0,833.4930620895155,2,284,6,330,5,724,11,163,13
2308.0,834.4565074335577,0,775,6,445,3,724,9,181,9
2308.0,834.4565074335577,1,138,6,445,4,568,8,163,10
2308.0,834.4565074335577,2,284,7,892,4,724,8,163,12
2310.0,835.421066436457,0,284,6,445,3,724,12,163,12
2310.0,835.421066436457,1,284,6,445,3,568,12,163,11
2310.0,835.421066436457,2,138,6,445,3,724,13,163,11
2312.0,836.386740385506,0,284,6,445,4,724,11,163,14
2312.0,836.386740385506,1,284,7,445,5,724,9,163,13
2312.0,836.386740385506,2,775,6,445,3,568,10,163,9
2314.0,837.353530569485,0,138,6,330,6,724,8,84,13
2314.0,837.353530569485,1,284,5,445,3,497,10,163,8
2314.0,837.353530569485,2,284,6,330,3,724,8,181,12
2316.0,838.3214382786649,0,284,8,330,5,724,11,163,15
2316.0,838.3214382786649,1,284,6,445,3,568,11,163,12
2316.0,838.3214382786649,2,775,6,445,3,568,9,163,9
2318.0,839.290464804807,0,284,6,445,3,724,11,163,15
2318.0,839.290464804807,1,284,8,892,6,724,12,163,18
2318.0,839.290464804807,2,138,6,445,3,724,13,163,10
2320.0,840.2606114411666,0,284,7,330,4,724,9,166,16
2320.0,840.2606114411666,1,284,8,892,4,724,12,163,10
2320.0,840.2606114411666,2,284,7,445,4,568,12,163,8
2322.0,841.2318794824931,0,284,6,445,3,724,13,163,9
2322.0,841.2318794824931,1,138,6,445,3,568,14,163,9
2322.0,841.2318794824931,2,284,6,445,3,568,12,163,12
2324.0,842.2042702250332,0,284,8,330,6,724,11,163,14
2324.0,842.2042702250332,1,138,7,330,6,724,11,181,16
2324.0,842.2042702250332,2,138,7,445,4,724,11,163,12
2326.0,843.1777849665312,0,138,6,445,4,568,15,163,13
2326.0,843.1777849665312,1,284,7,330,6,724,11,163,14
2326.0,843.1777849665312,2,138,8,330,5,724,14,163,17
2328.0,844.1524250062326,0,284,8,330,6,724,9,163,14
2328.0,844.1524250062326,1,284,8,445,3,497,14,163,14
2328.0,844.1524250062326,2,284,9,892,6,724,10,163,14
2330.0,845.1281916448837,0,284,6,445,3,568,12,163,9
2330.0,845.1281916448837,1,284,10,892,6,724,12,163,19
2330.0,845.1281916448837,2,284,7,445,4,568,12,163,10
2332.0,846.1050861847348,0,284,6,445,3,568,16,163,13
2332.0,846.1050861847348,1,284,7,445,3,568,12,163,13
2332.0,846.1050861847348,2,284,8,892,6,724,12,163,14
2334.0,847.0831099295413,0,284,7,445,3,568,14,163,11
2334.0,847.0831099295413,1,284,7,445,6,568,15,163,12
2334.0,847.0831099295413,2,284,10,892,6,724,8,163,15
2336.0,848.0622641845657,0,284,10,892,6,724,12,163,15
2336.0,848.0622641845657,1,138,7,445,3,568,9,163,11
2336.0,848.0622641845657,2,138,7,445,3,568,11,163,11
2338.0,849.0425502565793,0,248,11,892,8,724,12,181,19
2338.0,849.0425502565793,1,284,7,445,4,568,17,163,9
2338.0,849.0425502565793,2,284,9,892,5,724,13,181,15
2340.0,850.0239694538641,0,880,8,445,3,621,8,163,10
2340.0,850.0239694538641,1,284,6,445,3,885,9,613,9
2340.0,850.0239694538641,2,284,7,445,3,568,11,163,7
2342.0,851.006523086214,0,138,7,445,4,568,12,163,11
2342.0,851.006523086214,1,284,10,892,7,724,14,163,14
2342.0,851.006523086214,2,138,8,445,3,568,15,163,11
2344.0,851.9902124649371,0,284,10,892,7,724,14,181,18
2344.0,851.9902124649371,1,284,10,445,7,724,13,163,18
2344.0,851.9902124649371,2,138,8,445,3,568,15,163,12
2346.0,852.9750389028572,0,248,10,330,6,724,13,163,14
2346.0,852.9750389028572,1,138,8,445,4,568,14,163,11
2346.0,852.9750389028572,2,248,10,892,9,724,15,163,12
2348.0,853.9610037143158,0,284,10,892,6,724,12,181,17
2348.0,853.9610037143158,1,284,10,892,6,724,12,181,13
2348.0,853.9610037143158,2,284,7,445,5,568,15,163,11
2350.0,854.9481082151732,0,284,8,445,5,568,9,163,8
2350.0,854.9481082151732,1,284,9,445,4,397,14,163,10
2350.0,854.9481082151732,2,284,7,445,5,724,11,163,9
2352.0,855.9363537228113,0,284,9,445,5,568,16,163,13
2352.0,855.9363537228113,1,138,7,445,4,568,15,163,12
2352.0,855.9363537228113,2,284,9,445,7,568,14,163,11
2354.0,856.9257415561343,0,284,8,445,4,568,18,163,12
2354.0,856.9257415561343,1,248,10,330,8,724,9,181,20
2354.0,856.9257415561343,2,138,10,445,5,568,17,163,11
2356.0,857.9162730355714,0,284,7,445,4,568,18,628,11
2356.0,857.9162730355714,1,248,9,330,9,724,10,181,19
2356.0,857.9162730355714,2,284,9,445,6,568,13,163,11
2358.0,858.9079494830777,0,284,9,445,7,568,15,163,13
2358.0,858.9079494830777,1,284,11,445,11,724,14,181,10
2358.0,858.9079494830777,2,284,10,445,9,568,16,163,18
2360.0,859.9007722221364,0,284,10,445,6,76,15,163,11
2360.0,859.9007722221364,1,248,9,330,8,724,13,181,19
2360.0,859.9007722221364,2,138,9,445,5,568,13,163,11
2362.0,860.8947425777608,0,284,11,330,8,724,13,163,15
2362.0,860.8947425777608,1,138,11,445,8,724,13,163,14
2362.0,860.8947425777608,2,284,9,445,5,987,14,163,13
2364.0,861.8898618764956,0,742,10,445,4,987,10,163,9
2364.0,861.8898618764956,1,284,8,330,8,724,8,32,15
2364.0,861.8898618764956,2,248,9,892,9,724,9,163,11
2366.0,862.886131446419,0,880,7,445,4,76,8,163,6
