lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
am_et,ejective,10248511509370293669.wav,FEMALE,391,17.929594753580893,13.52310478153793
am_et,ejective,10262140668067491488.wav,FEMALE,572,12.679061216997741,13.898118712658896
am_et,ejective,10293963889444360150.wav,FEMALE,474,15.790223597067692,13.244436946512344
am_et,ejective,10295133453139767268.wav,FEMALE,582,15.464933765296125,13.649890409013526
am_et,ejective,10356420688435605249.wav,FEMALE,721,9.767033405300156,13.579222098047019
am_et,ejective,10366541048673829831.wav,FEMALE,388,16.370172802300637,13.461576131975114
am_et,ejective,10372803738750784706.wav,FEMALE,460,15.247008983051249,13.35998887287904
am_et,ejective,10387948286478610097.wav,FEMALE,509,16.84177369841642,13.493559869481148
am_et,ejective,10390031479906056559.wav,FEMALE,291,14.65826520980904,13.479342686283339
am_et,ejective,10402937732197933579.wav,FEMALE,582,16.75247193806037,13.426568429123119
am_et,ejective,10406107872501557912.wav,FEMALE,564,14.820587837511257,14.128536825017195
am_et,ejective,10431813547519605439.wav,FEMALE,731,14.956512025979606,13.865616365183037
am_et,ejective,1046481794437753227.wav,FEMALE,438,14.74944305222184,13.655724828844983
am_et,ejective,1048838254901128228.wav,FEMALE,284,14.066154281025062,13.704618123658472
am_et,ejective,10493130252130350461.wav,FEMALE,587,14.988438703871084,13.60520105682637
am_et,ejective,10498308169550999781.wav,FEMALE,381,13.369933021348887,13.64959172535709
am_et,ejective,10504105506397242037.wav,FEMALE,683,14.232246285955757,13.493111216244076
am_et,ejective,10508095362710545206.wav,FEMALE,799,11.284048995353736,12.927579102901465
am_et,ejective,10526534373027337102.wav,FEMALE,476,16.68360897326967,13.573828542424435
am_et,ejective,10558506525812318921.wav,FEMALE,736,15.223310316863516,13.363592517315237
am_et,ejective,1055897750962961283.wav,FEMALE,882,10.751737197928058,13.147426743332627
am_et,ejective,10566805937830652959.wav,FEMALE,501,14.817450699026987,13.42402690935814
am_et,ejective,1059922535980631388.wav,FEMALE,560,9.40085998257786,13.3052499263149
am_et,ejective,10601507231538470813.wav,FEMALE,480,15.243426542242688,13.54344303896445
am_et,ejective,10633842266714164155.wav,FEMALE,613,10.196544968118195,13.68360493940659
am_et,ejective,1065530119791207482.wav,FEMALE,294,12.979385718938543,13.679954762437987
am_et,ejective,10710448327850887408.wav,FEMALE,326,16.24693732626708,13.9599896250641
am_et,ejective,10714390317364651687.wav,FEMALE,391,16.31468116422005,13.693014096721402
am_et,ejective,10734341376660818966.wav,FEMALE,558,16.161645413621624,13.595849324201772
ka_ge,ejective,10022870819550332547.wav,FEMALE,41,20.240678374347887,13.123892880222078
ka_ge,ejective,10049298347626572743.wav,FEMALE,2,9.541162091367344,13.009857761009313
ka_ge,ejective,10049690027739027420.wav,FEMALE,402,15.383743027816072,12.71959009183837
ka_ge,ejective,10057217115354444828.wav,FEMALE,11,14.302196032113795,13.53229569197415
ka_ge,ejective,10062143887841767445.wav,FEMALE,585,14.711082593057235,11.968067211218933
ka_ge,ejective,10074280544572435299.wav,FEMALE,499,9.961655687066614,13.00320765077489
ka_ge,ejective,10086793514196598344.wav,FEMALE,32,19.540727863590945,13.352982538326675
ka_ge,ejective,10099522782964815640.wav,FEMALE,880,12.443186624714354,11.942593303220665
ka_ge,ejective,10141718907493268196.wav,FEMALE,364,14.390481485952282,13.491247948583684
ka_ge,ejective,10149497495820348562.wav,FEMALE,748,13.05321124162987,12.287427504957847
ka_ge,ejective,10162098829910091796.wav,FEMALE,55,23.75236174151877,12.821177373178706
ka_ge,ejective,10191190175117818177.wav,FEMALE,0,nan,13.65581105004869
ka_ge,ejective,10191859901311198027.wav,FEMALE,754,12.15631349173543,12.59600259294063
ka_ge,ejective,10280405335891226955.wav,FEMALE,0,nan,13.601169111913732
ka_ge,ejective,10286654056612928025.wav,FEMALE,9,11.404524877245349,13.450870486160284
ka_ge,ejective,10304160118986283422.wav,FEMALE,23,23.508813576007785,13.810288350523084
ka_ge,ejective,1031137562236925386.wav,FEMALE,0,nan,13.801197021533639
ka_ge,ejective,10313838034202072982.wav,FEMALE,33,21.868476218561472,12.909073796228398
ka_ge,ejective,10323065835453782557.wav,FEMALE,0,nan,13.907262752621378
ka_ge,ejective,10328030181465842780.wav,FEMALE,0,nan,14.02718644626014
ka_ge,ejective,10349028373994382840.wav,FEMALE,9,28.42134135719784,13.74735214484045
ka_ge,ejective,104039188855202939.wav,FEMALE,658,12.789556649820662,13.247621578986394
ka_ge,ejective,10418954109040148519.wav,FEMALE,0,nan,13.700908678574542
ka_ge,ejective,10424962819857189919.wav,FEMALE,750,11.439793370019748,12.82187592700246
ka_ge,ejective,10470571721564216711.wav,FEMALE,551,14.740054005799795,12.944057836650746
ka_ge,ejective,10473522351034302732.wav,FEMALE,351,13.802648934783786,13.583756431229194
ka_ge,ejective,10474086046130490217.wav,FEMALE,31,16.939037225733063,13.042195775726118
ka_ge,ejective,10475943421936835817.wav,FEMALE,0,nan,13.596982283659237
ka_ge,ejective,10503019105297526329.wav,FEMALE,906,12.113314067452674,12.362908309139083
ka_ge,ejective,10524366783356733966.wav,FEMALE,530,9.674844379336157,12.76694828678363
ka_ge,ejective,10542211995464124263.wav,FEMALE,0,nan,13.471249508528851
ka_ge,ejective,10569094513490429094.wav,FEMALE,5,46.08626865517644,13.660687422499286
ka_ge,ejective,10590670527690483256.wav,FEMALE,93,17.45461307051086,12.273369664375325
ka_ge,ejective,10591965117109932280.wav,FEMALE,391,13.675890434925282,13.150275037828647
ka_ge,ejective,10600273324270207916.wav,FEMALE,1056,15.933757468979707,11.715912336796555
ka_ge,ejective,10641000698829491725.wav,FEMALE,455,12.864022692129282,12.781688696423444
