lang,group,file,gender,voiced_frames,f0_err_cents,lsd_db
nl_nl,control,15226839226600564220.wav,MALE,22,40.29505750957745,13.207306286230281
nl_nl,control,1524695406475704885.wav,MALE,171,13.729171768113224,12.904960657893186
nl_nl,control,152991862662457871.wav,MALE,34,7.032327529440505,13.167626485350848
nl_nl,control,15397106559724186122.wav,MALE,172,14.406357729443524,12.346531922389046
nl_nl,control,15401991240238601642.wav,MALE,107,15.868865207856045,13.341962443889345
nl_nl,control,15428168034421365573.wav,MALE,597,13.832222891715286,13.520671028047257
nl_nl,control,15481129265014050545.wav,MALE,27,25.172181549700113,13.641523273703902
nl_nl,control,15499400826919950933.wav,MALE,49,18.8500075258403,13.381957802461109
nl_nl,control,15510690721040272416.wav,MALE,40,22.100084450691497,13.695627058112276
nl_nl,control,15524878804423416413.wav,MALE,118,10.221613153540655,13.579521005832074
nl_nl,control,15532488247065614654.wav,MALE,4,3.874411048485766,14.890360585822414
nl_nl,control,1554803772811523791.wav,MALE,0,nan,15.504379923136996
nl_nl,control,15562041542393279892.wav,MALE,81,11.780005721633884,12.74585845927232
nl_nl,control,15607541160160646305.wav,MALE,86,13.954704641575189,13.544398763021144
nl_nl,control,15654126505107803660.wav,MALE,50,17.481558429909207,16.84906549291111
nl_nl,control,15659173651971136995.wav,MALE,40,15.754167412817594,13.499793120292601
nl_nl,control,15709717989505251697.wav,MALE,92,11.080832257807387,13.659157849380083
nl_nl,control,15728586515495995880.wav,MALE,40,14.741365906963432,13.021244614257272
nl_nl,control,15837351986995457778.wav,MALE,903,15.311451909116123,12.198461701176623
nl_nl,control,15906038220340529914.wav,MALE,111,14.630515616505235,12.893682494066953
nl_nl,control,15971529684250526974.wav,MALE,25,15.792142393884475,13.831326534842985
nl_nl,control,15993140173156855256.wav,MALE,315,12.153531470837756,12.659745954979332
nl_nl,control,16076239530312349892.wav,MALE,824,15.422356439472797,12.82987982358944
nl_nl,control,16115434818820689935.wav,MALE,53,13.06980816147291,13.621190532944645
nl_nl,control,16195112723977077348.wav,MALE,73,15.125362790185749,13.19787614547047
nl_nl,control,16356734372775180113.wav,MALE,220,11.155334092757357,12.747304111538494
nl_nl,control,16417831008818789617.wav,MALE,66,13.499332428016094,13.913777742259967
nl_nl,control,16454616992386025103.wav,MALE,117,15.98239022786363,13.361375778869537
nl_nl,control,16517052489935899865.wav,MALE,79,11.864317414151035,12.56221296665625
nl_nl,control,16588074435769071115.wav,MALE,5,20.183030184533887,13.473316879003603
nl_nl,control,16597624351261981205.wav,MALE,5,17.261683724771093,13.612410812309237
nl_nl,control,16606061200467730665.wav,MALE,126,15.095237351585087,13.435771760633735
nl_nl,control,16620309570208317617.wav,MALE,204,16.81457404482541,12.419820615989439
nl_nl,control,16696991088570247601.wav,MALE,86,14.761978641436423,13.263732088723845
nl_nl,control,16725306184451068593.wav,MALE,98,17.332514508128433,13.469675377289
nl_nl,control,16727887397135934696.wav,MALE,1,5.404121691093658,14.321894910522772
nl_nl,control,16739585275050177579.wav,MALE,528,14.859498445863542,14.320422279482008
nl_nl,control,16829411698948326858.wav,MALE,57,13.054484285835168,13.360015730728913
cs_cz,control,10008901044567586183.wav,MALE,1249,14.746489421908134,10.377437994145394
cs_cz,control,1002073590577418943.wav,MALE,832,11.380282853134533,13.35412898989843
cs_cz,control,10052415980208464164.wav,MALE,699,19.87625045804194,10.055637441680812
cs_cz,control,10052420421979224027.wav,MALE,339,15.579267523801404,14.225573353085252
cs_cz,control,10054700432466994319.wav,MALE,801,14.295682236447643,11.827080370082022
cs_cz,control,10153555532427856084.wav,MALE,404,11.635245808506935,11.809228353583375
cs_cz,control,10221097231757001300.wav,MALE,509,12.111935443705848,11.567997513233125
cs_cz,control,10221738222866324528.wav,MALE,1895,14.182050116584124,12.300355299257713
cs_cz,control,10228936525227633964.wav,MALE,639,14.500069213586384,12.91427106400137
cs_cz,control,10265457115990942682.wav,MALE,749,17.76236865739586,10.457549104775461
cs_cz,control,10281706950905429853.wav,MALE,530,15.454889935612023,12.752416131552664
cs_cz,control,10319190415986374457.wav,MALE,561,18.40677159355008,13.224930031871713
cs_cz,control,10353510169897203356.wav,MALE,535,15.911634230319796,13.04001328316891
cs_cz,control,10396840939149990214.wav,MALE,875,13.11742664798822,12.73470553163771
cs_cz,control,10424601897639740167.wav,MALE,557,14.516563245611646,11.727107945853122
cs_cz,control,10449063628095097600.wav,MALE,887,15.202895089822489,11.475181293941336
cs_cz,control,10456869065098740617.wav,MALE,493,18.49521640867849,11.283794312187283
cs_cz,control,1046454661037945424.wav,MALE,528,14.921826278877738,11.356211934965483
cs_cz,control,10483800940820729736.wav,MALE,1088,16.412884648938196,12.499153549044077
cs_cz,control,10536307417697686214.wav,MALE,860,11.051026397800712,11.460347118219893
cs_cz,control,10541617516173790866.wav,MALE,556,19.149886890203824,11.396781683692137
cs_cz,control,10564659778668780259.wav,MALE,920,16.649027302362022,12.60018524364414
